"concept_id_1","concept_id_2","Patient.Count","Event.Count","concept_name.y","concept_name.x"
438021,45573537,1204,3562,"Nondisplaced fracture of lateral end of left clavicle, sequela","Disorder due to and following fracture of upper limb"
440276,45609375,1055,3561,"Infection and inflammatory reaction due to internal fixation device of right fibula, subsequent encounter","Infection AND/OR inflammatory reaction due to internal prosthetic device, implant AND/OR graft"
74719,45538431,533,3561,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of foot","Ulcer of foot"
40483538,45538431,533,3561,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of foot","Atherosclerosis of bypass graft of limb"
4110915,45550186,1757,3559,"Other specified injuries of right wrist, hand and finger(s), sequela","Disorder due to and following injury of upper limb"
197150,45545996,1462,3559,"Displaced fracture of second metatarsal bone, left foot, sequela","Late effect of fracture of lower extremities"
4244662,45591918,2184,3557,"Unspecified disorder of synovium and tendon, right forearm","Disorder of musculoskeletal system"
4175616,45583243,619,3555,"Displaced transverse fracture of shaft of humerus, left arm, subsequent encounter for fracture with delayed healing","Fracture of shaft of humerus"
40305987,45583243,619,3555,"Displaced transverse fracture of shaft of humerus, left arm, subsequent encounter for fracture with delayed healing","Delayed union of fracture"
440546,45573861,881,3554,"Other intraarticular fracture of lower end of right radius, subsequent encounter for open fracture type I or II with routine healing","Open fracture of distal end of radius"
46273644,45543783,685,3553,"Chronic osteomyelitis with draining sinus, left humerus","Chronic osteomyelitis of humerus with draining sinus"
381548,45538142,933,3551,"Monoplegia, unspecified affecting left dominant side","Monoplegia"
45766939,45579605,2308,3551,"Other physeal fracture of upper end of left fibula, initial encounter for closed fracture","Closed fracture of epiphysis of proximal fibula"
37161699,45578992,1365,3549,"Sprain of interphalangeal joint of left thumb, subsequent encounter","Sprain of ligament of interphalangeal joint of left thumb"
4096625,45597386,1878,3548,"Other specified injury of right vertebral artery, initial encounter","Injury of vertebral artery"
4056579,45598290,1732,3548,"Fracture of unspecified phalanx of right thumb, sequela","Disorder due to and following fracture at wrist and/or hand level"
43021410,45570755,1306,3548,"Breakdown (mechanical) of internal fixation device of bone of left lower leg, subsequent encounter","Breakage of internal fixation device"
440238,37201637,2205,3547,"Unspecified physeal fracture of right metatarsal, initial encounter for closed fracture","Closed fracture of metatarsal bone"
75407,45536551,2500,3547,"Burn of unspecified degree of multiple sites of right wrist and hand, initial encounter","Burn of multiple sites of upper limb"
4134309,45559617,1524,3546,"Unspecified sprain of right index finger, subsequent encounter","Sprain of ligament of finger"
435956,45555010,650,3545,"Displaced fracture of base of neck of right femur, subsequent encounter for closed fracture with delayed healing","Closed fracture of base of neck of femur"
40305987,45555010,650,3545,"Displaced fracture of base of neck of right femur, subsequent encounter for closed fracture with delayed healing","Delayed union of fracture"
4050692,45598612,914,3542,"Other fracture of shaft of right femur, sequela","Sequelae of fracture of femur"
197150,45536008,1011,3541,"Displaced transverse fracture of left patella, sequela","Late effect of fracture of lower extremities"
442564,45564796,1807,3540,"Unspecified injury of left thigh, subsequent encounter","Injury of thigh"
438762,45533200,2226,3539,"Chronic lacrimal canaliculitis of bilateral lacrimal passages","Chronic lacrimal canaliculitis"
134141,45553370,788,3538,"Other chronic hematogenous osteomyelitis, left tibia and fibula","Chronic osteomyelitis of lower leg"
40490403,45606262,1821,3538,"Other calcification of muscle, right shoulder","Calcification of muscle"
437693,45574613,1267,3535,"Displaced oblique fracture of shaft of right tibia, initial encounter for open fracture type I or II","Open fracture of shaft of tibia"
440105,45596102,1159,3534,"Aqueous misdirection, bilateral","Aqueous humor misdirect"
4152933,45539953,756,3534,"Laceration of muscle, fascia and tendon of other parts of biceps, right arm, subsequent encounter","Laceration of upper arm"
4059257,45536229,2309,3533,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, left leg, initial encounter","Injury of muscle and tendon at lower leg level"
4138414,45560306,957,3531,"Nondisplaced intraarticular fracture of left calcaneus, subsequent encounter for fracture with routine healing","Fracture of calcaneus"
4106504,45554685,2358,3531,"Blister (nonthermal) of right ring finger, initial encounter","Traumatic blister of finger"
4136721,45592797,490,3530,"Nondisplaced avulsion fracture of left ischium, subsequent encounter for fracture with routine healing","Fracture of ischium"
4113009,45592797,490,3530,"Nondisplaced avulsion fracture of left ischium, subsequent encounter for fracture with routine healing","Avulsion - injury"
45771398,45593684,898,3528,"Nondisplaced articular fracture of head of right femur, subsequent encounter for closed fracture with routine healing","Closed intra-articular fracture of head of femur"
4010385,45535539,1750,3528,"Other fracture of first metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Fracture of first metacarpal bone"
197150,45570065,1851,3527,"Nondisplaced fracture of proximal phalanx of left lesser toe(s), sequela","Late effect of fracture of lower extremities"
436539,45598750,717,3526,"Other fracture of left patella, subsequent encounter for closed fracture with delayed healing","Closed fracture of patella"
40305987,45598750,717,3526,"Other fracture of left patella, subsequent encounter for closed fracture with delayed healing","Delayed union of fracture"
4059257,45555476,2245,3525,"Unspecified injury of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter","Injury of muscle and tendon at lower leg level"
4117722,45538667,1595,3523,"Villonodular synovitis (pigmented), right wrist","Diffuse tenosynovial giant cell tumor of wrist"
197150,45550448,1075,3523,"Displaced fracture of lateral condyle of left tibia, sequela","Late effect of fracture of lower extremities"
4154480,45564569,2132,3521,"Blister (nonthermal), right hip, initial encounter","Traumatic blister of hip"
73574,45534970,775,3519,"Displaced fracture of acromial process, right shoulder, subsequent encounter for fracture with nonunion","Nonunion of fracture"
4337263,45534970,775,3519,"Displaced fracture of acromial process, right shoulder, subsequent encounter for fracture with nonunion","Fracture of acromial process of scapula"
4237920,37201252,1812,3519,"Zygomatic fracture, right side, initial encounter for open fracture","Open fracture of zygomatic arch"
73574,45568658,560,3518,"3-part fracture of surgical neck of left humerus, subsequent encounter for fracture with nonunion","Nonunion of fracture"
37116630,45568658,560,3518,"3-part fracture of surgical neck of left humerus, subsequent encounter for fracture with nonunion","Fracture of surgical neck of humerus"
4150597,45568924,1265,3516,"Bent bone of left radius, subsequent encounter for closed fracture with routine healing","Bent bone dysplasia group"
439166,45568924,1265,3516,"Bent bone of left radius, subsequent encounter for closed fracture with routine healing","Closed fracture of radius"
4135743,45583573,1996,3516,"Unspecified physeal fracture of lower end of ulna, right arm, subsequent encounter for fracture with routine healing","Fracture of distal end of ulna"
4086220,45549910,1807,3515,"Blister (nonthermal) of left hand, subsequent encounter","Traumatic blister of hand"
4151680,45554412,2160,3515,"Puncture wound without foreign body of left forearm, subsequent encounter","Puncture wound of forearm"
437693,45593963,1240,3515,"Displaced transverse fracture of shaft of right tibia, initial encounter for open fracture type I or II","Open fracture of shaft of tibia"
438021,45598036,1496,3514,"Displaced fracture of right ulna styloid process, sequela","Disorder due to and following fracture of upper limb"
45767662,45549376,1371,3511,"Displaced dome fracture of right acetabulum, initial encounter for closed fracture","Closed fracture of roof of acetabulum"
81097,45548249,803,3510,"Felty's syndrome, right hand","Felty's syndrome"
4115161,45548249,803,3510,"Felty's syndrome, right hand","Rheumatoid arthritis - hand joint"
45767042,45591949,1501,3510,"Other osteoporosis with current pathological fracture, right humerus, initial encounter for fracture","Osteoporotic fracture of humerus"
75375,45583683,1903,3510,"Nondisplaced fracture of lunate [semilunar], left wrist, initial encounter for closed fracture","Closed fracture of lunate bone of wrist"
37209482,725614,1480,3507,"Corneal transplant failure, right eye","Transplant failure of cornea of right eye"
40486428,45540465,999,3506,"Dislocation of proximal interphalangeal joint of right index finger, subsequent encounter","Traumatic dislocation of interphalangeal joint of finger"
4219823,45579703,2045,3506,"Nondisplaced fracture of lateral cuneiform of right foot, initial encounter for closed fracture","Closed fracture of lateral cuneiform bone of foot"
4110915,45568974,900,3506,"Unspecified dislocation of right ulnohumeral joint, sequela","Disorder due to and following injury of upper limb"
4152932,45593024,1664,3505,"Laceration of muscle, fascia and tendon of triceps, left arm, initial encounter","Laceration of upper limb"
197150,45574583,1016,3505,"Displaced fracture of lateral condyle of right tibia, sequela","Late effect of fracture of lower extremities"
433887,45588926,1050,3502,"Displaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for open fracture type I or II","Open supracondylar fracture of femur"
81148,45593141,917,3501,"Monteggia's fracture of left ulna, initial encounter for open fracture type I or II","Open Monteggia's fracture"
4059257,45555473,1975,3499,"Other injury of other muscle(s) and tendon(s) of posterior muscle group at lower leg level, left leg, initial encounter","Injury of muscle and tendon at lower leg level"
