"concept_id_1","concept_name.x","total_patient_count","total_event_count","n","concepts","concepts2","percentile_rank","concept_code"
43530685,"Proliferative retinopathy due to type 2 diabetes mellitus",774395,5306510,18,"31%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye (E11.3511)37200222;151714 patients | 
30.4%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye (E11.3512)37200223;150080 patients | 
10.5%~Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye (E11.3591)37200246;132170 patients | 
10.2%~Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye (E11.3592)37200247;129632 patients | 
5.1%~Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye (E11.3599)37200249;72394 patients | 
2.3%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye (E11.3519)37200225;20621 patients | 
1.9%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye (E11.3522)37200228;16223 patients | 
1.8%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye (E11.3521)37200227;15316 patients | 
1.5%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye (E11.3532)37200233;14310 patients | 
1.5%~Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye (E11.3551)37200242;22453 patients | 
1.4%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye (E11.3531)37200232;13878 patients | 
1.4%~Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye (E11.3552)37200243;21228 patients | 
0.4%~Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye (E11.3559)37200245;6020 patients | 
0.3%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye (E11.3542)37200238;3293 patients | 
0.3%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye (E11.3541)37200237;3101 patients | 
0.1%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye (E11.3529)37200230;835 patients | 
0.1%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye (E11.3539)37200235;776 patients | 
0%~Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye (E11.3549)37200240;351 patients","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye | 
Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye | 
Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye | 
Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",0.984910836762689,"1501000119109"
380097,"Macular edema due to diabetes mellitus",611046,4954930,64,"23.2%~Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye (E11.3311)37200206;117994 patients | 
22%~Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye (E11.3312)37200207;111753 patients | 
14.5%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye (E11.3211)37200198;96401 patients | 
13.3%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye (E11.3212)37200199;87149 patients | 
5.2%~Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye (E11.37X1)37200251;36781 patients | 
3%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye (E10.3511)37200165;17730 patients | 
3%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye (E11.3219)37200201;25161 patients | 
2.9%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye (E10.3512)37200166;16441 patients | 
1.4%~Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E11.3319)37200209;12075 patients | 
1%~Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye (E10.3311)37200149;7754 patients | 
0.9%~Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye (E10.3312)37200150;6935 patients | 
0.8%~Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye (E10.3211)37200141;7081 patients | 
0.7%~Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye (E10.3212)37200142;6006 patients | 
0.7%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye (E10.3411)37200157;3830 patients | 
0.6%~Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye (E11.37X2)37200252;4854 patients | 
0.6%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye (E10.3412)37200158;3448 patients | 
0.5%~Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, right eye (E08.3211)37200027;3735 patients | 
0.5%~Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye (E11.37X9)37200254;3446 patients | 
0.5%~Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye (E10.3519)37200168;3687 patients | 
0.4%~Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, right eye (E08.3511)37200051;3187 patients | 
0.4%~Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, unspecified eye (E08.3519)37200054;2599 patients | 
0.4%~Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye (E10.3219)37200144;2874 patients | 
0.4%~Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, left eye (E08.3212)37200028;2659 patients | 
0.3%~Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye (E08.3219)37200030;1966 patients | 
0.3%~Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, left eye (E08.3512)37200052;2199 patients | 
0.3%~Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, right eye (E08.3311)37200035;1859 patients | 
0.2%~Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye (E13.37X1)37200308;2493 patients | 
0.2%~Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, left eye (E08.3312)37200036;1444 patients | 
0.1%~Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E10.3319)37200152;1359 patients | 
0.1%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye (E10.3419)37200160;706 patients | 
0.1%~Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E08.3319)37200038;943 patients | 
0.1%~Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, left eye (E08.3412)37200044;629 patients | 
0.1%~Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye (E13.37X2)37200309;1238 patients | 
0.1%~Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye (E13.3511)37200279;1310 patients | 
0.1%~Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, right eye (E08.3411)37200043;765 patients | 
0.1%~Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye (E13.3211)37200255;1490 patients | 
0.1%~Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye (E13.3512)37200280;1225 patients | 
0.1%~Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye (E13.3212)37200256;1260 patients | 
0.1%~Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye (E10.37X1)37200194;768 patients | 
0.1%~Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, unspecified eye (E08.37X9)37200083;200 patients | 
0.1%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye (E13.3312)37200264;663 patients | 
0.1%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye (E13.3311)37200263;695 patients | 
0.1%~Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye (E13.3219)37200258;608 patients | 
0.1%~Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye (E13.3519)37200282;515 patients | 
0.1%~Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye (E10.37X2)37200195;467 patients | 
0.1%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye (E09.3219)37200087;333 patients | 
0%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E13.3319)37200266;508 patients | 
0%~Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye (E10.37X9)37200197;318 patients | 
0%~Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye (E13.37X9)37200311;528 patients | 
0%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye (E09.3599)37200135;140 patients | 
0%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye (E09.3211)37200084;133 patients | 
0%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye (E09.3519)37200111;67 patients | 
0%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E09.3319)37200095;76 patients | 
0%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye (E09.3291)37200088;91 patients | 
0%~Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye (E09.3212)37200085;75 patients | 
0%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye (E09.3512)37200109;49 patients | 
0%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye (E09.3311)37200092;67 patients | 
0%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye (E09.3511)37200108;37 patients | 
0%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye (E09.3592)37200133;53 patients | 
0%~Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye (E09.3591)37200132;66 patients | 
0%~Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye (E09.3312)37200093;43 patients | 
0%~Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, right eye (E09.37X1)37200137;34 patients | 
0%~Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye (E09.37X9)37200140;26 patients | 
0%~Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, left eye (E09.37X2)37200138;20 patients","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye | 
Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye | 
Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye | 
Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye | 
Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, right eye | 
Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, unspecified eye | 
Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, left eye | 
Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, left eye | 
Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, right eye | 
Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, right eye | 
Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, left eye | 
Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, left eye | 
Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye | 
Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, right eye | 
Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye | 
Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye | 
Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye | 
Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, unspecified eye | 
Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye | 
Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye | 
Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye | 
Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye | 
Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye | 
Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye | 
Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye | 
Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye | 
Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye | 
Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, right eye | 
Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye | 
Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",0.983539094650206,"312912001"
201826,"Type 2 diabetes mellitus",1357333,4674066,15,"15.9%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye (E11.3299)37200205;191248 patients | 
15.6%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye (E11.3291)37200202;273764 patients | 
14.2%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye (E11.3292)37200203;253237 patients | 
12%~Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye (E11.3591)37200246;132170 patients | 
11.6%~Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye (E11.3592)37200247;129632 patients | 
6.5%~Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye (E11.3391)37200210;93662 patients | 
6%~Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye (E11.3392)37200211;88364 patients | 
5.8%~Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye (E11.3599)37200249;72394 patients | 
5.5%~Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye (E11.37X1)37200251;36781 patients | 
2.1%~Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye (E11.3399)37200213;28080 patients | 
1.7%~Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye (E11.3551)37200242;22453 patients | 
1.6%~Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye (E11.3552)37200243;21228 patients | 
0.7%~Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye (E11.37X2)37200252;4854 patients | 
0.5%~Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye (E11.37X9)37200254;3446 patients | 
0.5%~Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye (E11.3559)37200245;6020 patients","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye | 
Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye | 
Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye | 
Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye | 
Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye | 
Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye | 
Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye | 
Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye | 
Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",0.982167352537723,"44054006"
379805,"Myopia",2759494,4624064,3,"38.2%~Myopia, right eye (H52.11)45567094;1067788 patients | 
33.8%~Myopia, left eye (H52.12)45586506;964730 patients | 
28%~Myopia, unspecified eye (H52.10)45567093;726976 patients","Myopia, right eye | 
Myopia, left eye | 
Myopia, unspecified eye",0.98079561042524,"57190000"
376707,"Acute conjunctivitis",3309576,4611461,6,"40.4%~Unspecified acute conjunctivitis, left eye (H10.32)45591248;1345678 patients | 
40.1%~Unspecified acute conjunctivitis, right eye (H10.31)45552586;1337630 patients | 
16.2%~Unspecified acute conjunctivitis, unspecified eye (H10.30)45533217;554693 patients | 
1.5%~Acute toxic conjunctivitis, left eye (H10.212)45596009;31298 patients | 
1.5%~Acute toxic conjunctivitis, right eye (H10.211)45552585;31603 patients | 
0.3%~Acute toxic conjunctivitis, unspecified eye (H10.219)45586363;8674 patients","Unspecified acute conjunctivitis, left eye | 
Unspecified acute conjunctivitis, right eye | 
Unspecified acute conjunctivitis, unspecified eye | 
Acute toxic conjunctivitis, left eye | 
Acute toxic conjunctivitis, right eye | 
Acute toxic conjunctivitis, unspecified eye",0.979423868312757,"53726008"
4312493,"Corneal abrasion",1889441,4537691,9,"39%~Injury of conjunctiva and corneal abrasion without foreign body, right eye, initial encounter (S05.01XA)45539436;752854 patients | 
38.8%~Injury of conjunctiva and corneal abrasion without foreign body, left eye, initial encounter (S05.02XA)45553828;744431 patients | 
7.9%~Injury of conjunctiva and corneal abrasion without foreign body, left eye, subsequent encounter (S05.02XD)45582799;122533 patients | 
7.9%~Injury of conjunctiva and corneal abrasion without foreign body, right eye, subsequent encounter (S05.01XD)45553827;122940 patients | 
5.6%~Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, initial encounter (S05.00XA)45539435;132439 patients | 
0.8%~Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, subsequent encounter (S05.00XD)45592496;14244 patients | 
NA | 
NA | 
NA","Injury of conjunctiva and corneal abrasion without foreign body, right eye, initial encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, left eye, initial encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, left eye, subsequent encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, right eye, subsequent encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, initial encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, subsequent encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye | 
Injury of conjunctiva and corneal abrasion without foreign body, right eye | 
Injury of conjunctiva and corneal abrasion without foreign body, left eye",0.976680384087791,"85848002"
4335891,"Injury of conjunctiva",1889441,4537691,9,"39%~Injury of conjunctiva and corneal abrasion without foreign body, right eye, initial encounter (S05.01XA)45539436;752854 patients | 
38.8%~Injury of conjunctiva and corneal abrasion without foreign body, left eye, initial encounter (S05.02XA)45553828;744431 patients | 
7.9%~Injury of conjunctiva and corneal abrasion without foreign body, left eye, subsequent encounter (S05.02XD)45582799;122533 patients | 
7.9%~Injury of conjunctiva and corneal abrasion without foreign body, right eye, subsequent encounter (S05.01XD)45553827;122940 patients | 
5.6%~Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, initial encounter (S05.00XA)45539435;132439 patients | 
0.8%~Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, subsequent encounter (S05.00XD)45592496;14244 patients | 
NA | 
NA | 
NA","Injury of conjunctiva and corneal abrasion without foreign body, right eye, initial encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, left eye, initial encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, left eye, subsequent encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, right eye, subsequent encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, initial encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye, subsequent encounter | 
Injury of conjunctiva and corneal abrasion without foreign body, unspecified eye | 
Injury of conjunctiva and corneal abrasion without foreign body, right eye | 
Injury of conjunctiva and corneal abrasion without foreign body, left eye",0.976680384087791,"231863008"
376415,"Hypermetropia",2353811,3806272,3,"42.4%~Hypermetropia, right eye (H52.01)45600958;994045 patients | 
38.8%~Hypermetropia, left eye (H52.02)45591388;918689 patients | 
18.9%~Hypermetropia, unspecified eye (H52.00)45596129;441077 patients","Hypermetropia, right eye | 
Hypermetropia, left eye | 
Hypermetropia, unspecified eye",0.972565157750343,"38101003"
432895,"Cortical senile cataract",1755184,3789521,3,"48.3%~Cortical age-related cataract, left eye (H25.012)45552638;839088 patients | 
47.5%~Cortical age-related cataract, right eye (H25.011)45591297;829803 patients | 
4.2%~Cortical age-related cataract, unspecified eye (H25.019)45567013;86293 patients","Cortical age-related cataract, left eye | 
Cortical age-related cataract, right eye | 
Cortical age-related cataract, unspecified eye",0.97119341563786,"78875003"
45757435,"Mild nonproliferative retinopathy due to type 2 diabetes mellitus",926960,3655711,6,"20.3%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye (E11.3299)37200205;191248 patients | 
20%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye (E11.3291)37200202;273764 patients | 
19.6%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye (E11.3211)37200198;96401 patients | 
18.1%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye (E11.3292)37200203;253237 patients | 
18%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye (E11.3212)37200199;87149 patients | 
4%~Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye (E11.3219)37200201;25161 patients","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",0.969821673525377,"138911000119106"
